年,月,日,泾川 ,红河 ,毛家河 
2000,2,24,2.32,-1,1.77
2000,2,25,2.32,-1,1.77
2000,2,26,2.32,-1,1.77
2000,2,27,2.32,-1,1.77
2000,2,28,2.32,-1,1.77
2000,2,29,2.3,-1,1.82
2000,3,1,2.24,-1,1.97
2000,3,2,2.23,-1,1.98
2000,3,3,2.23,-1,1.98
2000,3,4,2.23,-1,1.98
2000,3,5,2.23,-1,1.98
2000,3,6,2.23,-1,1.98
2000,3,7,2.23,-1,1.98
2000,3,8,2.23,-1,1.98
2000,3,9,2.23,-1,1.98
2000,3,10,2.12,-1,1.96
2000,3,11,1.75,-1,1.89
2000,3,12,1.72,-1,1.89
2000,3,13,1.72,-1,1.89
2000,3,14,1.72,-1,1.89
2000,3,15,1.72,-1,1.89
2000,3,16,1.72,-1,1.89
2000,3,17,1.72,-1,1.89
2000,3,18,1.72,-1,1.89
2000,3,19,1.72,-1,1.89
2000,3,20,1.64,-1,1.58
2000,3,21,1.38,-1,0.568
2000,3,22,1.36,-1,0.49
2000,3,23,1.36,-1,0.49
2000,3,24,1.36,-1,0.49
2000,3,25,1.36,-1,0.49
2000,3,26,1.36,-1,0.49
2000,3,27,1.36,-1,0.49
2000,3,28,1.36,-1,0.49
2000,3,29,1.36,-1,0.49
2000,3,30,1.36,-1,0.49
2000,3,31,1.36,-1,0.49
2000,4,1,2.49,-1,1.5
2000,4,2,2.51,-1,1.6
2000,4,3,2.73,-1,1.76
2000,4,4,1.73,-1,1.52
2000,4,5,1.54,-1,1.98
2000,4,6,1.44,-1,1.65
2000,4,7,1.1,-1,1.68
2000,4,8,0.628,-1,1.7
2000,4,9,0.463,-1,1.7
2000,4,10,0.188,-1,1.56
2000,4,11,0.213,-1,1.58
2000,4,12,0.218,-1,1.93
2000,4,13,0.167,-1,1.64
2000,4,14,0.16,-1,1.7
2000,4,15,0.16,-1,1.61
2000,4,16,0.16,-1,1.61
2000,4,17,0.16,-1,1.62
2000,4,18,0.16,-1,1.85
2000,4,19,0.16,-1,1.72
2000,4,20,0.157,-1,1.66
2000,4,21,0.064,-1,0.407
2000,4,22,0.052,-1,1.04
2000,4,23,0.052,-1,0.884
2000,4,24,0.052,-1,0.201
2000,4,25,0.053,-1,1.52
2000,4,26,0.075,-1,0.965
2000,4,27,0.078,-1,0.674
2000,4,28,0.078,-1,0.324
2000,4,29,0.078,-1,0.83
2000,4,30,0.078,-1,0.8
2000,5,1,0.078,-1,0.769
2000,5,2,0.078,-1,1.37
2000,5,3,0.079,-1,1.53
2000,5,4,0.106,-1,1.21
2000,5,5,0.111,-1,0.224
2000,5,6,0.154,-1,0.202
2000,5,7,0.16,-1,1.27
2000,5,8,0.164,-1,0.578
2000,5,9,0.295,-1,1.5
2000,5,10,0.625,-1,0.72
2000,5,11,0.528,-1,0.146
2000,5,12,0.253,-1,0.677
2000,5,13,0.217,-1,0.608
2000,5,14,0.122,-1,0.744
2000,5,15,0.113,-1,0.537
2000,5,16,0.208,-1,2.22
2000,5,17,0.22,-1,2.22
2000,5,18,0.22,-1,1.98
2000,5,19,0.22,-1,1.77
2000,5,20,0.218,-1,1.64
2000,5,21,0.167,-1,2.19
2000,5,22,0.16,-1,1.54
2000,5,23,0.16,-1,1.34
2000,5,24,0.16,-1,1.85
2000,5,25,0.16,-1,1.7
2000,5,26,0.16,-1,1.62
2000,5,27,0.16,-1,1.66
2000,5,28,0.16,-1,0.94
2000,5,29,0.16,-1,1.24
2000,5,30,0.16,-1,1.06
2000,5,31,0.16,-1,1.88
2000,6,1,0.193,-1,1.06
2000,6,2,0.745,-1,1.75
2000,6,3,2.36,-1,3.33
2000,6,4,2.34,-1,2.81
2000,6,5,2,-1,1.8
2000,6,6,1.81,-1,1.7
2000,6,7,1.8,-1,1.55
2000,6,8,1.56,-1,1.64
2000,6,9,1.31,-1,0.867
2000,6,10,1.07,-1,0.292
2000,6,11,0.872,-1,0.242
2000,6,12,0.841,-1,0.713
2000,6,13,0.557,-1,0.813
2000,6,14,0.529,-1,0.988
2000,6,15,0.813,-1,1.7
2000,6,16,0.908,-1,1.7
2000,6,17,4.95,-1,11
2000,6,18,9.17,-1,45
2000,6,19,10.7,-1,38.7
2000,6,20,8.25,-1,89.2
2000,6,21,6.14,-1,27.9
2000,6,22,9.72,-1,16.3
2000,6,23,4.23,-1,5.42
2000,6,24,11.5,-1,54.1
2000,6,25,5.28,-1,17.4
2000,6,26,6.98,-1,13.3
2000,6,27,7.21,-1,6.95
2000,6,28,6.95,-1,6.84
2000,6,29,8.41,-1,9.75
2000,6,30,5.68,-1,4.44
2000,7,1,3.54,-1,4.19
2000,7,2,2.9,-1,3.97
2000,7,3,1.74,-1,4.24
2000,7,4,3.2,-1,5.35
2000,7,5,5.54,-1,4.43
2000,7,6,2.55,-1,3.9
2000,7,7,2.59,-1,4.5
2000,7,8,0.783,-1,8.23
2000,7,9,0.51,-1,4.96
2000,7,10,0.199,-1,4.51
2000,7,11,0.115,-1,4.29
2000,7,12,0.115,-1,11.8
2000,7,13,0.275,-1,4.44
2000,7,14,0.385,-1,6.29
2000,7,15,3.95,-1,38
2000,7,16,0.313,-1,5.45
2000,7,17,0.159,-1,3.66
2000,7,18,0.115,-1,2.45
2000,7,19,0.188,-1,1.74
2000,7,20,0.129,-1,1.07
2000,7,21,0.086,-1,2.43
2000,7,22,0.04,-1,2.5
2000,7,23,0.023,-1,2.2
2000,7,24,0.022,-1,1.58
2000,7,25,0.023,-1,1.06
2000,7,26,0.05,-1,1.9
2000,7,27,0.103,-1,33.7
2000,7,28,0.11,-1,36.6
2000,7,29,0.109,-1,5.6
2000,7,30,0.08,-1,3.23
2000,7,31,0.042,-1,1.76
2000,8,1,0.073,-1,1.01
2000,8,2,0.078,-1,1.2
2000,8,3,0.077,-1,1.48
2000,8,4,0.056,-1,1.53
2000,8,5,0.076,-1,1.88
2000,8,6,0.108,-1,1.63
2000,8,7,4.95,-1,11.5
2000,8,8,6.03,-1,6.86
2000,8,9,1.61,-1,3.43
2000,8,10,6.88,-1,3.42
2000,8,11,4,-1,2.02
2000,8,12,14,-1,4.09
2000,8,13,1.73,-1,0.883
2000,8,14,2.36,-1,1.27
2000,8,15,1.57,-1,2.32
2000,8,16,0.843,-1,1.14
2000,8,17,37.7,-1,4.21
2000,8,18,8.78,-1,1.54
2000,8,19,3.36,-1,1.57
2000,8,20,1.69,-1,0.877
2000,8,21,2.32,-1,1.53
2000,8,22,3.79,-1,1.33
2000,8,23,5.79,-1,0.924
2000,8,24,4.7,-1,0.776
2000,8,25,2.4,-1,1.53
2000,8,26,2.11,-1,1.53
2000,8,27,2.11,-1,1.42
2000,8,28,2.11,-1,0.365
2000,8,29,2.12,-1,2.84
2000,8,30,2.27,-1,3.97
2000,8,31,1.89,-1,4.11
2000,9,1,1.84,-1,3.76
2000,9,2,1.22,-1,3.23
2000,9,3,1.13,-1,2.74
2000,9,4,0.967,-1,2.66
2000,9,5,1.12,-1,3.76
2000,9,6,1.14,-1,2.68
2000,9,7,1.14,-1,2.37
2000,9,8,1.13,-1,2.98
2000,9,9,0.957,-1,3.03
2000,9,10,0.785,-1,3.27
2000,9,11,0.92,-1,2.84
2000,9,12,0.924,-1,2.81
2000,9,13,0.431,-1,2.91
2000,9,14,0.288,-1,1.38
2000,9,15,0.227,-1,0.897
2000,9,16,0.22,-1,0.851
2000,9,17,0.22,-1,0.279
2000,9,18,0.224,-1,0.21
2000,9,19,1.72,-1,0.913
2000,9,20,0.847,-1,1.76
2000,9,21,0.786,-1,1.69
2000,9,22,1.13,-1,1.16
2000,9,23,0.967,-1,1.15
2000,9,24,1.12,-1,2.03
2000,9,25,1.35,-1,1.32
2000,9,26,2.06,-1,1.38
2000,9,27,2.1,-1,1.55
2000,9,28,1.99,-1,0.392
2000,9,29,5.1,-1,1.66
2000,9,30,5.42,-1,2.51
2000,10,1,2.9,-1,2.37
2000,10,2,2.79,-1,1.93
2000,10,3,2.35,-1,1.57
2000,10,4,2.1,-1,1.3
2000,10,5,1.67,-1,1.22
2000,10,6,1.61,-1,1.32
2000,10,7,1.62,-1,1.25
2000,10,8,1.83,-1,1.13
2000,10,9,1.95,-1,1.19
2000,10,10,9.24,-1,3.61
2000,10,11,22.8,-1,5.8
2000,10,12,11.2,-1,3.55
2000,10,13,4.78,-1,2.54
2000,10,14,3.76,-1,2.14
2000,10,15,3.7,-1,1.88
2000,10,16,3.7,-1,1.81
2000,10,17,3.5,-1,1.72
2000,10,18,3.23,-1,1.72
2000,10,19,3.23,-1,1.6
2000,10,20,3.66,-1,1.39
2000,10,21,4.25,-1,1.58
2000,10,22,4.23,-1,1.65
2000,10,23,3.76,-1,1.77
2000,10,24,3.69,-1,1.67
2000,10,25,3.28,-1,1.56
2000,10,26,3.23,-1,1.69
2000,10,27,3.22,-1,1.67
2000,10,28,2.85,-1,1.71
2000,10,29,2.8,-1,1.67
2000,10,30,2.8,-1,1.65
2000,10,31,2.8,-1,1.62
2000,11,1,1.73,-1,0.52
2000,11,2,1.73,-1,0.52
2000,11,3,1.73,-1,0.52
2000,11,4,1.73,-1,0.52
2000,11,5,1.73,-1,0.52
2000,11,6,1.73,-1,0.52
2000,11,7,1.73,-1,0.52
2000,11,8,1.73,-1,0.52
2000,11,9,1.73,-1,0.52
2000,11,10,1.81,-1,0.887
2000,11,11,2.09,-1,2.08
2000,11,12,2.11,-1,2.17
2000,11,13,2.11,-1,2.17
2000,11,14,2.11,-1,2.17
2000,11,15,2.11,-1,2.17
2000,11,16,2.11,-1,2.17
2000,11,17,2.11,-1,2.17
2000,11,18,2.11,-1,2.17
2000,11,19,2.11,-1,2.17
2000,11,20,2.06,-1,2.22
2000,11,21,1.9,-1,2.38
2000,11,22,1.89,-1,2.39
2000,11,23,1.89,-1,2.39
2000,11,24,1.89,-1,2.39
2000,11,25,1.89,-1,2.39
2000,11,26,1.89,-1,2.39
2000,11,27,1.89,-1,2.39
2000,11,28,1.89,-1,2.39
2000,11,29,1.89,-1,2.39
2000,11,30,1.69,-1,1.93
2000,12,1,1.04,-1,0.445
2000,12,2,0.99,-1,0.33
2000,12,3,0.99,-1,0.33
2000,12,4,0.99,-1,0.33
2000,12,5,0.99,-1,0.33
2000,12,6,0.99,-1,0.33
2000,12,7,0.99,-1,0.33
2000,12,8,0.99,-1,0.33
2000,12,9,0.99,-1,0.33
2000,12,10,1.03,-1,0.947
2000,12,11,1.15,-1,2.95
2000,12,12,1.16,-1,3.1
2000,12,13,1.16,-1,3.1
2000,12,14,1.16,-1,3.1
2000,12,15,1.16,-1,3.1
2000,12,16,1.16,-1,3.1
2000,12,17,1.16,-1,3.1
2000,12,18,1.16,-1,3.1
2000,12,19,1.16,-1,3.1
2000,12,20,1.44,-1,2.95
2000,12,21,2.37,-1,2.45
2000,12,22,2.44,-1,2.41
2000,12,23,2.44,-1,2.41
2000,12,24,2.44,-1,2.41
2000,12,25,2.44,-1,2.41
2000,12,26,2.44,-1,2.41
2000,12,27,2.44,-1,2.41
2000,12,28,2.44,-1,2.41
2000,12,29,2.44,-1,2.41
2000,12,30,2.44,-1,2.41
2000,12,31,2.44,-1,2.41
